550.00,0.08,500
625.00,0.16,500
510.00,0.26,500
510.00,0.35,500
550.00,0.42,500
685.00,0.52,500
520.00,0.60,500
520.00,0.69,500
550.00,0.77,500
720.00,0.86,500
535.00,0.95,500
535.00,1.04,500
550.00,1.12,500
745.00,1.21,500
580.00,1.30,500
535.00,1.39,500
550.00,1.48,500
660.00,1.56,500
595.00,1.65,500
535.00,1.74,500
550.00,1.82,500
720.00,1.91,500
610.00,2.00,500
535.00,2.09,500
535.00,2.17,500
625.00,2.26,500
625.00,2.35,500
495.00,2.43,500
495.00,2.52,500
520.00,2.61,500
610.00,2.70,500
480.00,2.78,500
480.00,2.87,500
480.00,2.96,500
520.00,3.05,500
480.00,3.13,500
480.00,3.22,500
470.00,3.31,500
485.00,3.39,500
445.00,3.49,500
455.00,3.58,500
455.00,3.66,500
485.00,3.75,500
645.00,3.83,500
485.00,3.92,500
480.00,4.01,500
480.00,4.09,500
520.00,4.19,500
495.00,4.26,500
465.00,4.36,500
470.00,4.44,500
480.00,4.53,500
610.00,4.62,500
480.00,4.70,500
470.00,4.79,500
480.00,4.88,500
510.00,4.96,500
565.00,5.05,500
495.00,5.14,500
510.00,5.22,500
535.00,5.32,500
595.00,5.40,500
510.00,5.49,500
510.00,5.57,500
520.00,5.66,500
740.00,5.75,500
495.00,5.86,500
495.00,5.93,500
550.00,6.01,500
565.00,6.10,500
495.00,6.18,500
495.00,6.27,500
