715.00,0.07,500
515.00,0.17,500
515.00,0.25,500
515.00,0.34,500
760.00,0.43,500
725.00,0.51,500
515.00,0.60,500
515.00,0.69,500
600.00,0.78,500
695.00,0.86,500
515.00,0.95,500
500.00,1.04,500
600.00,1.13,500
515.00,1.30,500
500.00,1.39,500
540.00,1.49,500
695.00,1.56,500
500.00,1.65,500
465.00,1.73,500
465.00,1.82,500
515.00,1.91,500
500.00,2.00,500
450.00,2.08,500
435.00,2.18,500
480.00,2.26,500
465.00,2.35,500
450.00,2.43,500
450.00,2.52,500
450.00,2.61,500
465.00,2.70,500
450.00,2.78,500
450.00,2.87,500
450.00,2.96,500
575.00,3.05,500
600.00,3.14,500
480.00,3.22,500
480.00,3.31,500
515.00,3.39,500
575.00,3.48,500
465.00,3.57,500
465.00,3.67,500
480.00,3.74,500
640.00,3.84,500
480.00,3.92,500
465.00,4.00,500
465.00,4.09,500
540.00,4.18,500
555.00,4.26,500
500.00,4.35,500
515.00,4.44,500
555.00,4.52,500
760.00,4.62,500
500.00,4.70,500
480.00,4.79,500
540.00,4.88,500
480.00,5.05,500
465.00,5.14,500
465.00,5.23,500
500.00,5.31,500
480.00,5.40,500
450.00,5.49,500
450.00,5.58,500
535.00,5.67,500
760.00,5.75,500
500.00,5.86,500
515.00,5.92,500
575.00,6.01,500
500.00,6.10,500
500.00,6.18,500
515.00,6.27,500
