525.00,0.08,500
555.00,0.17,500
505.00,0.25,500
505.00,0.34,500
555.00,0.43,500
620.00,0.51,500
540.00,0.60,500
525.00,0.69,500
555.00,0.77,500
595.00,0.95,500
540.00,1.04,500
555.00,1.12,500
775.00,1.22,500
640.00,1.30,500
540.00,1.38,500
540.00,1.48,500
660.00,1.56,500
640.00,1.64,500
555.00,1.73,500
555.00,1.82,500
620.00,1.91,500
775.00,1.99,500
525.00,2.08,500
505.00,2.17,500
540.00,2.26,500
555.00,2.35,500
525.00,2.44,500
505.00,2.52,500
505.00,2.61,500
555.00,2.69,500
555.00,2.78,500
505.00,2.87,500
505.00,2.95,500
525.00,3.04,500
540.00,3.13,500
525.00,3.22,500
505.00,3.30,500
525.00,3.39,500
620.00,3.48,500
640.00,3.57,500
525.00,3.66,500
525.00,3.74,500
540.00,3.83,500
505.00,3.92,500
525.00,4.00,500
505.00,4.10,500
525.00,4.18,500
540.00,4.27,500
525.00,4.35,500
505.00,4.44,500
525.00,4.53,500
555.00,4.62,500
555.00,4.70,500
540.00,4.79,500
580.00,4.88,500
690.00,4.97,500
555.00,5.05,500
525.00,5.14,500
540.00,5.23,500
740.00,5.32,500
580.00,5.40,500
505.00,5.49,500
505.00,5.57,500
555.00,5.66,500
660.00,5.75,500
505.00,5.86,500
540.00,5.92,500
785.00,6.01,500
525.00,6.10,500
505.00,6.19,500
505.00,6.27,500
