520.00,0.08,500
485.00,0.16,500
485.00,0.25,500
605.00,0.34,500
780.00,0.43,500
485.00,0.51,500
485.00,0.60,500
525.00,0.69,500
660.00,0.78,500
485.00,0.86,500
465.00,0.95,500
500.00,1.04,500
500.00,1.21,500
450.00,1.30,500
450.00,1.38,500
585.00,1.48,500
560.00,1.57,500
420.00,1.66,500
405.00,1.74,500
420.00,1.82,500
500.00,1.91,500
420.00,2.00,500
390.00,2.08,500
375.00,2.17,500
405.00,2.26,500
420.00,2.35,500
390.00,2.43,500
390.00,2.52,500
390.00,2.61,500
420.00,2.70,500
405.00,2.78,500
390.00,2.87,500
390.00,2.96,500
420.00,3.05,500
655.00,3.13,500
450.00,3.22,500
420.00,3.31,500
435.00,3.39,500
485.00,3.48,500
465.00,3.57,500
420.00,3.65,500
420.00,3.74,500
450.00,3.83,500
710.00,3.93,500
465.00,4.01,500
450.00,4.09,500
450.00,4.18,500
585.00,4.27,500
560.00,4.35,500
500.00,4.44,500
500.00,4.53,500
585.00,4.62,500
560.00,4.70,500
500.00,4.79,500
520.00,4.87,500
770.00,4.96,500
700.00,5.05,500
500.00,5.14,500
500.00,5.23,500
605.00,5.31,500
540.00,5.40,500
485.00,5.49,500
500.00,5.58,500
655.00,5.66,500
625.00,5.75,500
520.00,5.86,500
655.00,5.93,500
500.00,6.01,500
485.00,6.10,500
485.00,6.18,500
560.00,6.27,500
