665.21,0.08,500
495.23,0.17,500
504.15,0.26,500
517.42,0.34,500
849.59,0.43,500
615.45,0.52,500
511.77,0.60,500
510.70,0.69,500
577.50,0.78,500
734.87,0.86,500
518.44,0.95,500
502.53,1.04,500
578.34,1.12,500
992.54,1.21,500
514.87,1.30,500
502.68,1.39,500
519.73,1.47,500
712.01,1.56,500
513.87,1.65,500
470.38,1.73,500
470.55,1.82,500
520.57,1.91,500
538.90,2.00,500
456.12,2.08,500
454.66,2.17,500
501.17,2.26,500
508.53,2.35,500
468.74,2.43,500
471.82,2.52,500
469.51,2.61,500
484.64,2.70,500
481.41,2.78,500
470.86,2.87,500
488.97,2.96,500
580.98,3.04,500
573.47,3.14,500
520.30,3.22,500
507.64,3.31,500
554.18,3.39,500
552.86,3.48,500
496.81,3.57,500
503.83,3.66,500
538.71,3.75,500
835.67,3.83,500
532.91,3.92,500
497.39,4.01,500
524.44,4.09,500
638.32,4.18,500
555.18,4.26,500
537.34,4.35,500
556.81,4.44,500
682.32,4.53,500
556.26,4.61,500
511.43,4.70,500
533.66,4.79,500
832.53,4.88,500
544.47,4.96,500
484.55,5.06,500
488.31,5.14,500
536.46,5.23,500
486.46,5.31,500
472.31,5.40,500
481.30,5.49,500
556.45,5.57,500
1180.36,5.66,500
505.10,5.75,500
512.54,5.86,500
535.34,5.93,500
555.38,6.02,500
484.17,6.10,500
479.27,6.19,500
517.93,6.27,500
