500.00,0.08,500
475.00,0.16,500
465.00,0.25,500
490.00,0.34,500
525.00,0.43,500
465.00,0.51,500
465.00,0.60,500
475.00,0.69,500
640.00,0.78,500
475.00,0.86,500
475.00,0.96,500
475.00,1.04,500
600.00,1.13,500
695.00,1.21,500
475.00,1.30,500
475.00,1.39,500
500.00,1.47,500
695.00,1.56,500
490.00,1.65,500
475.00,1.74,500
510.00,1.82,500
770.00,1.91,500
510.00,2.00,500
490.00,2.09,500
500.00,2.17,500
585.00,2.26,500
555.00,2.35,500
475.00,2.43,500
475.00,2.52,500
500.00,2.62,500
585.00,2.70,500
465.00,2.78,500
465.00,2.87,500
475.00,2.95,500
525.00,3.04,500
475.00,3.13,500
475.00,3.22,500
475.00,3.31,500
500.00,3.40,500
465.00,3.48,500
475.00,3.57,500
490.00,3.67,500
540.00,3.74,500
600.00,3.83,500
510.00,3.92,500
500.00,4.01,500
540.00,4.09,500
500.00,4.18,500
490.00,4.26,500
490.00,4.35,500
510.00,4.44,500
720.00,4.53,500
490.00,4.61,500
490.00,4.70,500
510.00,4.79,500
555.00,4.88,500
500.00,4.96,500
510.00,5.06,500
525.00,5.14,500
620.00,5.23,500
500.00,5.32,500
490.00,5.41,500
500.00,5.49,500
600.00,5.57,500
510.00,5.66,500
465.00,5.75,500
510.00,5.81,500
475.00,5.92,500
455.00,6.01,500
455.00,6.10,500
475.00,6.18,500
