303.17,0.00,270.00
279.02,0.15,272.87
275.73,0.32,284.69
1048.78,0.49,306.78
376.51,0.67,344.76
439.46,0.85,358.49
407.19,1.02,317.16
291.93,1.19,290.27
247.10,1.37,275.71
300.94,1.54,270.12
225.25,1.72,273.02
268.97,1.89,284.43
326.67,2.07,307.04
356.63,2.24,344.90
343.26,2.42,360.72
276.95,2.59,317.06
216.45,2.77,289.48
175.35,2.94,275.80
161.64,3.11,270.11
175.80,3.29,272.87
164.86,3.46,284.28
201.09,3.64,306.95
269.02,3.81,344.16
302.99,3.99,360.21
348.28,4.16,316.55
265.75,4.34,290.16
235.45,4.51,275.66
282.17,4.69,270.10
217.32,4.86,273.06
208.38,5.04,284.92
201.39,5.21,307.35
236.39,5.39,345.40
316.29,5.56,361.52
421.24,5.73,317.35
356.49,5.91,290.51
315.30,6.08,275.59
