469.89,0.08,500
472.02,0.17,500
469.55,0.25,500
490.87,0.34,500
495.07,0.43,500
502.91,0.51,500
501.26,0.60,500
498.86,0.69,500
504.20,0.78,500
501.85,0.87,500
498.21,0.95,500
501.74,1.04,500
503.56,1.12,500
500.66,1.21,500
513.70,1.30,500
503.55,1.39,500
500.97,1.47,500
502.74,1.56,500
489.84,1.65,500
478.61,1.74,500
478.40,1.82,500
480.69,1.91,500
488.72,2.00,500
498.29,2.09,500
501.12,2.18,500
513.88,2.27,500
509.14,2.36,500
508.75,2.43,500
499.99,2.52,500
490.64,2.62,500
495.12,2.70,500
499.50,2.79,500
489.13,2.87,500
489.86,2.96,500
500.65,3.05,500
498.53,3.13,500
511.86,3.22,500
507.38,3.30,500
510.96,3.39,500
519.79,3.48,500
534.92,3.57,500
540.25,3.66,500
536.68,3.74,500
532.49,3.83,500
531.50,3.92,500
538.14,4.00,500
535.52,4.09,500
535.13,4.19,500
545.59,4.26,500
536.87,4.36,500
519.97,4.45,500
524.39,4.53,500
508.06,4.62,500
525.28,4.72,500
512.01,4.79,500
496.10,4.89,500
499.84,4.97,500
491.34,5.05,500
478.05,5.14,500
479.76,5.23,500
489.10,5.31,500
510.90,5.41,500
495.64,5.49,500
499.33,5.58,500
490.30,5.66,500
491.61,5.75,500
500.79,5.86,500
503.88,5.93,500
496.07,6.01,500
490.19,6.10,500
478.56,6.19,500
470.11,6.27,500
