500.00,0.08,500
515.00,0.16,500
500.00,0.25,500
495.00,0.35,500
515.00,0.44,500
515.00,0.51,500
500.00,0.60,500
485.00,0.69,500
485.00,0.78,500
485.00,0.87,500
470.00,0.95,500
470.00,1.04,500
470.00,1.13,500
485.00,1.21,500
500.00,1.30,500
500.00,1.39,500
500.00,1.47,500
500.00,1.56,500
500.00,1.65,500
500.00,1.75,500
485.00,1.82,500
485.00,1.91,500
470.00,2.01,500
470.00,2.09,500
485.00,2.17,500
470.00,2.26,500
485.00,2.34,500
500.00,2.43,500
495.00,2.52,500
500.00,2.61,500
500.00,2.70,500
515.00,2.79,500
530.00,2.87,500
530.00,2.96,500
530.00,3.04,500
530.00,3.13,500
530.00,3.22,500
530.00,3.31,500
530.00,3.39,500
550.00,3.48,500
530.00,3.58,500
515.00,3.66,500
515.00,3.74,500
500.00,3.83,500
515.00,3.92,500
515.00,4.01,500
485.00,4.10,500
485.00,4.18,500
485.00,4.26,500
455.00,4.36,500
470.00,4.44,500
470.00,4.53,500
515.00,4.62,500
500.00,4.72,500
500.00,4.79,500
500.00,4.87,500
500.00,4.96,500
515.00,5.05,500
500.00,5.14,500
485.00,5.23,500
485.00,5.31,500
470.00,5.40,500
455.00,5.49,500
455.00,5.57,500
455.00,5.67,500
470.00,5.75,500
500.00,5.86,500
515.00,5.93,500
515.00,6.01,500
515.00,6.11,500
515.00,6.18,500
515.00,6.27,500
