522.61,0.08,500
537.35,0.17,500
524.26,0.26,500
538.50,0.34,500
536.08,0.43,500
545.85,0.52,500
534.65,0.60,500
532.49,0.69,500
531.65,0.78,500
537.60,0.87,500
504.50,0.95,500
506.60,1.04,500
509.43,1.12,500
499.50,1.21,500
479.50,1.30,500
470.38,1.39,500
475.86,1.47,500
486.38,1.56,500
483.04,1.65,500
503.73,1.74,500
504.46,1.82,500
503.05,1.92,500
497.28,2.00,500
476.99,2.08,500
467.98,2.17,500
456.42,2.26,500
452.87,2.35,500
457.60,2.43,500
455.16,2.52,500
462.51,2.61,500
458.90,2.70,500
482.90,2.78,500
493.64,2.87,500
483.01,2.95,500
503.05,3.04,500
503.54,3.13,500
535.30,3.22,500
534.09,3.30,500
521.36,3.40,500
524.62,3.48,500
537.12,3.57,500
532.51,3.65,500
526.28,3.74,500
547.25,3.83,500
562.01,3.93,500
532.23,4.01,500
537.86,4.09,500
537.33,4.18,500
535.04,4.27,500
526.38,4.36,500
512.64,4.44,500
501.95,4.53,500
511.59,4.62,500
494.42,4.70,500
484.24,4.79,500
491.27,4.87,500
507.59,4.97,500
534.25,5.05,500
512.53,5.14,500
507.53,5.22,500
532.18,5.31,500
530.16,5.41,500
535.84,5.49,500
514.75,5.58,500
502.34,5.66,500
504.47,5.75,500
494.44,5.86,500
497.27,5.92,500
490.68,6.01,500
503.98,6.10,500
504.45,6.19,500
521.32,6.28,500
