506.53,0.07,500
515.52,0.17,500
509.01,0.25,500
503.05,0.34,500
504.39,0.43,500
516.22,0.51,500
503.30,0.60,500
502.39,0.69,500
491.45,0.78,500
486.04,0.86,500
468.16,0.95,500
472.76,1.04,500
467.27,1.12,500
470.83,1.22,500
493.11,1.30,500
497.71,1.39,500
504.17,1.47,500
504.61,1.56,500
468.66,1.65,500
476.59,1.74,500
470.83,1.82,500
471.99,1.91,500
466.03,2.00,500
468.22,2.08,500
473.85,2.17,500
479.76,2.26,500
467.86,2.35,500
484.65,2.43,500
500.15,2.52,500
488.84,2.61,500
496.75,2.70,500
503.05,2.78,500
531.24,2.87,500
525.01,2.96,500
523.85,3.05,500
536.27,3.13,500
518.59,3.22,500
536.01,3.31,500
535.23,3.40,500
534.76,3.48,500
542.54,3.57,500
536.29,3.65,500
516.45,3.74,500
514.13,3.83,500
505.52,3.92,500
508.09,4.00,500
500.06,4.09,500
493.34,4.18,500
485.45,4.27,500
472.14,4.35,500
473.02,4.44,500
481.44,4.53,500
504.63,4.63,500
501.56,4.70,500
501.88,4.79,500
504.85,4.88,500
505.89,4.97,500
519.49,5.05,500
504.90,5.15,500
499.16,5.23,500
486.21,5.31,500
482.60,5.41,500
464.07,5.49,500
472.84,5.57,500
471.17,5.66,500
472.91,5.75,500
498.43,5.86,500
516.09,5.92,500
519.01,6.01,500
516.63,6.10,500
516.03,6.19,500
519.25,6.27,500
