790.00,0.07,500
485.00,0.16,500
465.00,0.26,500
465.00,0.34,500
485.00,0.43,500
510.00,0.51,500
465.00,0.60,500
465.00,0.69,500
475.00,0.78,500
615.00,0.86,500
485.00,0.95,500
475.00,1.04,500
475.00,1.12,500
585.00,1.21,500
650.00,1.30,500
485.00,1.39,500
485.00,1.48,500
500.00,1.56,500
665.00,1.65,500
500.00,1.74,500
485.00,1.82,500
500.00,1.91,500
735.00,2.00,500
520.00,2.09,500
500.00,2.17,500
500.00,2.26,500
585.00,2.35,500
600.00,2.43,500
485.00,2.52,500
485.00,2.61,500
500.00,2.69,500
555.00,2.78,500
500.00,2.87,500
475.00,2.95,500
485.00,3.04,500
520.00,3.13,500
500.00,3.23,500
485.00,3.31,500
485.00,3.39,500
500.00,3.48,500
500.00,3.58,500
485.00,3.66,500
500.00,3.74,500
585.00,3.83,500
565.00,3.92,500
510.00,4.01,500
510.00,4.09,500
520.00,4.18,500
500.00,4.27,500
510.00,4.35,500
510.00,4.44,500
535.00,4.53,500
670.00,4.62,500
510.00,4.70,500
500.00,4.79,500
520.00,4.88,500
520.00,4.97,500
520.00,5.05,500
510.00,5.14,500
535.00,5.22,500
735.00,5.32,500
520.00,5.40,500
500.00,5.49,500
500.00,5.58,500
615.00,5.66,500
520.00,5.75,500
500.00,5.86,500
555.00,5.93,500
475.00,6.01,500
455.00,6.10,500
455.00,6.19,500
485.00,6.27,500
