393.38,0.08,500
373.68,0.17,500
396.14,0.25,500
471.44,0.34,500
427.72,0.43,500
376.47,0.52,500
379.31,0.60,500
537.08,0.69,500
776.31,0.78,500
377.16,0.86,500
371.86,0.95,500
400.14,1.04,500
835.51,1.12,500
375.20,1.21,500
344.79,1.30,500
351.40,1.39,500
566.67,1.48,500
489.83,1.56,500
342.34,1.65,500
331.75,1.73,500
374.97,1.83,500
745.87,1.91,500
314.14,2.00,500
284.36,2.09,500
283.54,2.17,500
311.72,2.26,500
309.77,2.34,500
268.57,2.43,500
265.87,2.52,500
268.40,2.61,500
320.23,2.69,500
307.12,2.79,500
282.90,2.88,500
284.85,2.96,500
284.83,3.04,500
313.28,3.13,500
299.21,3.22,500
285.64,3.31,500
297.34,3.39,500
341.08,3.48,500
441.47,3.57,500
340.54,3.65,500
329.16,3.74,500
347.85,3.83,500
349.89,3.92,500
362.66,4.00,500
329.83,4.09,500
340.38,4.18,500
378.88,4.27,500
459.88,4.35,500
354.58,4.44,500
360.30,4.53,500
393.92,4.62,500
551.55,4.70,500
416.03,4.79,500
417.58,4.87,500
494.30,4.96,500
569.90,5.05,500
412.74,5.14,500
416.57,5.22,500
558.16,5.31,500
524.59,5.41,500
397.15,5.49,500
394.66,5.57,500
544.91,5.67,500
470.34,5.75,500
516.70,5.86,500
847.94,5.92,500
434.76,6.01,500
394.30,6.10,500
394.79,6.19,500
458.81,6.27,500
