384.50,0.00,270.00
264.77,0.15,272.96
291.24,0.32,284.38
458.17,0.50,307.50
400.58,0.67,343.88
384.37,0.85,360.19
600.30,1.02,316.53
267.96,1.20,290.03
229.60,1.37,275.71
259.05,1.54,270.12
222.26,1.72,272.85
260.06,1.89,284.74
327.83,2.06,306.68
350.34,2.25,345.79
355.96,2.41,361.40
281.54,2.59,317.27
247.99,2.77,289.97
188.56,2.94,275.62
174.59,3.11,270.11
221.44,3.29,272.87
188.67,3.46,284.38
228.97,3.64,306.95
304.53,3.81,344.45
352.46,3.98,361.58
355.96,4.16,317.39
307.23,4.34,290.41
247.40,4.51,275.72
216.78,4.68,270.12
188.31,4.86,273.06
118.86,5.04,284.92
227.54,5.21,306.64
291.63,5.38,344.52
355.47,5.56,360.83
434.80,5.73,316.51
355.40,5.91,289.41
314.28,6.08,275.52
