670.00,0.08,500
465.00,0.17,500
455.00,0.26,500
455.00,0.34,500
480.00,0.43,500
490.00,0.52,500
455.00,0.60,500
465.00,0.69,500
565.00,0.78,500
500.00,0.87,500
465.00,0.96,500
465.00,1.04,500
590.00,1.12,500
630.00,1.21,500
490.00,1.30,500
480.00,1.39,500
500.00,1.47,500
670.00,1.56,500
490.00,1.64,500
480.00,1.74,500
490.00,1.82,500
685.00,1.91,500
515.00,2.00,500
480.00,2.09,500
490.00,2.17,500
590.00,2.26,500
545.00,2.34,500
465.00,2.43,500
455.00,2.52,500
465.00,2.61,500
590.00,2.69,500
465.00,2.78,500
445.00,2.87,500
445.00,2.96,500
515.00,3.05,500
480.00,3.13,500
455.00,3.22,500
455.00,3.31,500
445.00,3.40,500
465.00,3.48,500
455.00,3.56,500
455.00,3.66,500
465.00,3.75,500
610.00,3.83,500
480.00,3.92,500
465.00,4.01,500
455.00,4.09,500
480.00,4.18,500
490.00,4.27,500
465.00,4.35,500
465.00,4.44,500
500.00,4.53,500
530.00,4.62,500
465.00,4.70,500
465.00,4.79,500
465.00,4.88,500
530.00,4.96,500
490.00,5.06,500
480.00,5.14,500
515.00,5.23,500
730.00,5.31,500
500.00,5.40,500
480.00,5.49,500
490.00,5.58,500
645.00,5.66,500
500.00,5.75,500
500.00,5.86,500
575.00,5.92,500
490.00,6.01,500
445.00,6.10,500
455.00,6.18,500
490.00,6.27,500
