518.00,5.84,500
507.00,5.92,500
529.00,6.01,500
579.00,6.10,500
514.00,6.19,500
504.00,6.27,500
518.00,0.08,500
746.00,0.17,500
579.00,0.25,500
529.00,0.34,500
518.00,0.43,500
529.00,0.51,500
551.00,0.60,500
521.00,0.69,500
525.00,0.77,500
543.00,0.86,500
698.00,0.95,500
540.00,1.04,500
540.00,1.13,500
551.00,1.21,500
780.00,1.30,500
649.00,1.39,500
551.00,1.47,500
555.00,1.56,500
629.00,1.65,500
681.00,1.73,500
555.00,1.83,500
551.00,1.91,500
624.00,2.00,500
659.00,2.09,500
555.00,2.18,500
551.00,2.26,500
601.00,2.34,500
715.00,2.43,500
543.00,2.52,500
518.00,2.61,500
540.00,2.70,500
597.00,2.78,500
511.00,2.87,500
504.00,2.96,500
514.00,3.04,500
551.00,3.14,500
521.00,3.22,500
514.00,3.31,500
518.00,3.39,500
518.00,3.48,500
514.00,3.57,500
521.00,3.66,500
518.00,3.75,500
567.00,3.84,500
543.00,4.01,500
514.00,4.09,500
525.00,4.18,500
525.00,4.28,500
540.00,4.36,500
532.00,4.44,500
532.00,4.53,500
620.00,4.63,500
624.00,4.70,500
529.00,4.79,500
532.00,4.87,500
555.00,4.97,500
563.00,5.05,500
543.00,5.14,500
540.00,5.23,500
559.00,5.31,500
543.00,5.49,500
518.00,5.57,500
543.00,5.67,500
773.00,5.75,500
