796.00,0.08,500
544.00,0.16,500
500.00,0.25,500
500.00,0.34,500
528.00,0.42,500
512.00,0.51,500
490.00,0.60,500
490.00,0.68,500
544.00,0.78,500
544.00,0.86,500
490.00,0.95,500
490.00,1.04,500
544.00,1.12,500
500.00,1.30,500
490.00,1.39,500
500.00,1.47,500
698.00,1.56,500
512.00,1.65,500
476.00,1.73,500
476.00,1.82,500
624.00,1.91,500
512.00,2.00,500
466.00,2.09,500
466.00,2.17,500
500.00,2.26,500
680.00,2.35,500
446.00,2.43,500
434.00,2.53,500
434.00,2.61,500
456.00,2.70,500
456.00,2.78,500
426.00,2.87,500
426.00,2.96,500
426.00,3.05,500
446.00,3.13,500
434.00,3.22,500
426.00,3.31,500
426.00,3.39,500
434.00,3.48,500
456.00,3.57,500
434.00,3.66,500
434.00,3.74,500
446.00,3.83,500
528.00,3.92,500
512.00,4.00,500
466.00,4.10,500
466.00,4.18,500
476.00,4.27,500
512.00,4.35,500
476.00,4.44,500
466.00,4.53,500
476.00,4.61,500
512.00,4.70,500
512.00,4.79,500
500.00,4.88,500
512.00,4.97,500
558.00,5.05,500
528.00,5.14,500
528.00,5.23,500
544.00,5.31,500
780.00,5.40,500
558.00,5.49,500
512.00,5.58,500
528.00,5.67,500
500.00,5.86,500
528.00,5.92,500
604.00,6.02,500
500.00,6.10,500
490.00,6.19,500
512.00,6.27,500
