8.189999999999998, 0.15
6.860000000000014, 0.32
150.67000000000002, 0.50
56.69999999999999, 0.67
24.180000000000007, 0.85
283.77, 1.02
22.069999999999993, 1.20
46.109999999999985, 1.37
11.069999999999993, 1.54
50.59000000000003, 1.72
24.680000000000007, 1.89
21.149999999999977, 2.06
4.5499999999999545, 2.25
5.439999999999998, 2.41
35.72999999999996, 2.59
41.98000000000002, 2.77
87.06, 2.94
95.52000000000001, 3.11
51.43000000000001, 3.29
95.71000000000001, 3.46
77.97999999999999, 3.64
39.920000000000016, 3.81
9.120000000000005, 3.98
38.56999999999999, 4.16
16.819999999999993, 4.34
28.32000000000002, 4.51
53.34, 4.68
84.75, 4.86
166.06, 5.04
79.1, 5.21
52.889999999999986, 5.38
5.359999999999957, 5.56
118.29000000000002, 5.73
65.98999999999995, 5.91
38.75999999999999, 6.08
